"","MDI","TAGM"
"1",21.7721232894659,20.3035751158455
"2",24.8448115797623,21.5059990888391
"3",24.0767590096665,23.8406403289068
"4",22.1547113757017,22.7894980956967
"5",27.5981042791685,20.0249348737517
"6",18.0378652284024,23.5573052329869
"7",21.3265807521635,25.145945811299
"8",27.5755779262784,24.3812864724621
"9",26.1970723941712,24.7337637628066
"10",31.6256538360232,30.0727586629121
