"","MDI","TAGM"
"1",79.1282251318259,79.7618689245484
"2",67.8556318477735,66.4502144433666
"3",62.7491373978578,86.9084880642759
"4",75.3015450776934,55.2403500165411
"5",66.9718644138464,81.8423454888471
"6",71.6911537854228,68.0821071010659
"7",55.183984741327,78.7050631925781
"8",87.2564393230722,76.2313683100621
"9",68.2678967328102,67.2555607912661
"10",87.3873630715777,64.359534036092
